,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
1766,You are Muslim?,UgxiiRYfq9HgLgN-lq94AaABAg,http://www.youtube.com/channel/UCRZOz5cTMZlsUIK8il4yuBw,Tareq Tareq,0,0,2021-01-13 14:40:41+00:00,Y6jC6VaO3j0,0,"Donating $100,000 To Streamers With 0 Viewers",2021-01-13
1767,"Sorry  To International Fans
Cries From Srilanka 😭😭😭",UgzZqk4igqcwG_FjLUt4AaABAg,http://www.youtube.com/channel/UCKqNS6EdXRbV0MaKzsxUWqw,Amila Solomons,0,0,2021-01-13 14:40:41+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
1768,Yep,UgyBnH6_IdQ_rayrvR94AaABAg,http://www.youtube.com/channel/UCU7D75yq5yErq1jjfuqntZg,Sawyor_RBLX,0,0,2021-01-13 14:40:30+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
1769,Minecraft in real life,UgwPPfsMF0C0VMAjPI54AaABAg,http://www.youtube.com/channel/UCG9TSgV8wj2ZVH3RDk3G93w,Ong Tze Hwang,0,0,2021-01-13 14:40:28+00:00,d1010B3sKNQ,0,Surviving 24 Hours Straight In A Rain Forest,2021-01-13
1770,"""i'm sorry to my international fans""
*cries in german*",Ugxl6ZdUWZiIAMtUYPt4AaABAg,http://www.youtube.com/channel/UCYxpN-mSLYCfAWJgqkvmu3A,smalphrog,0,0,2021-01-13 14:40:25+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
1771,God when I see me beast buying all in games stop I was jealous!🙃,UgzapUAf0CF_JPA4a114AaABAg,http://www.youtube.com/channel/UC-h7yrkSqGg3Ut7YhIbfUgg,Wendy Galasi,0,0,2021-01-13 14:40:24+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1772,Ummm ok then,UgympjmIxhJBPrJ_dTx4AaABAg,http://www.youtube.com/channel/UC7qQfzmzWuy1W3bj7oulCfg,JJ's animations,0,1,2021-01-13 14:40:18+00:00,RywkkwO78m8,0,Flat Earth PROVEN By Independent Research,2021-01-13
1773,Imagine all of them wearing the merch but jimmy is just nah they are wearing it,UgwcsSmVlm3xXnm6qBF4AaABAg,http://www.youtube.com/channel/UCxIVDQXSh-7hDbLkeCRot6A,Gesriel Capao,0,0,2021-01-13 14:40:17+00:00,sfv1QaRzJg8,0,I Ordered Pizza And Tipped The House,2021-01-13
1774,I think mrbeast have 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000$,UgwlVcdtjNALozXu64p4AaABAg,http://www.youtube.com/channel/UCNykcV9FeymnI9W8lAizWBw,Lian Lal Eng,0,1,2021-01-13 14:40:15+00:00,IYVjOfoU3uI,0,I Gave My Credit Card To Random People,2021-01-13
1775,asmr,UgxE7k1dqK_-pkQrjVB4AaABAg,http://www.youtube.com/channel/UC8BlRAfR5XaMQQycLURh4nw,Raqo,0,0,2021-01-13 14:40:13+00:00,8TFq_vvO_Wg,0,MrBeast6000's First Video (So Bad lol),2021-01-13
1776,Sometimes I Wonder Where The World He Gets The Money From To Make 5 Stores Literally Empty..,Ugy0905F9zXj6oLQO594AaABAg,http://www.youtube.com/channel/UCbsEKo-Iwv-6e7tePZwrbcw,CloudyCraftRoblox,0,1,2021-01-13 14:40:07+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1777,I love all of your videos keep up the hard work 👍,Ugxq2-tWCc5E0oATnx94AaABAg,http://www.youtube.com/channel/UC8oX9Fm7C3EmHhLtrvNHU9g,Camryn Warner,0,0,2021-01-13 14:40:02+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1778,I believe you,UgzrHPqaNiEZt3-JRpt4AaABAg,http://www.youtube.com/channel/UCVAhwzO_AM3Y5c5q2y_AbwA,Lyndis Imlay,0,1,2021-01-13 14:40:00+00:00,yUXIx2l8kko,0,I Bought An Abandoned Storage Unit And Found This..,2021-01-13
1779,Other youtubers :why did ya smash that 50million.                                                        Mrbeast: what do you mean its right there,UgyIe8xlznPtPL9NMdR4AaABAg,http://www.youtube.com/channel/UCw90Ab4hm-MVpE5e8JKAwnQ,Rogue Leader,0,0,2021-01-13 14:39:59+00:00,Er6QUQZbv0w,0,Breaking The Law,2021-01-13
1780,Mrbeast is the best,Ugyo-2yT4XS3syxkXdJ4AaABAg,http://www.youtube.com/channel/UC65Tb8vYL83CwAqABhCtwPg,Georgie Anderson,0,0,2021-01-13 14:39:56+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1781,"Anyone else just watching random recommendations
👇",UgxoO4UZoQi5gxm8x_F4AaABAg,http://www.youtube.com/channel/UCN41Wu-1Mjx4pHSHt9kQRBg,Andrea Vandeventer,0,2,2021-01-13 14:39:41+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
1782,Mr beast need money to before to after,UgzZgRIMdP4yKINe1kB4AaABAg,http://www.youtube.com/channel/UCvKarFM3lVCQWG-nMwOC_UQ,Nik Naimmullah,0,0,2021-01-13 14:39:41+00:00,ORUX1lHbOa8,0,I Opened A FREE BANK,2021-01-13
1783,It can get as low as 45° ware i am it is 1°,UgwdFI4UbutEADtYxi14AaABAg,http://www.youtube.com/channel/UC2Hr9gWsOLfz1NurwyQsZpw,Jamie McGregor,0,0,2021-01-13 14:39:40+00:00,2eFSU7TFOnk,0,Spending 24 Hours On Top Of A Mountain,2021-01-13
1784,buy more foods and have a mikeshake if you have it i will go there,UgxBFjm1C6MUdCayzHR4AaABAg,http://www.youtube.com/channel/UCsFtVvP3BZnaf-HEUhN47fA,Michael Jacob SERBEN,0,0,2021-01-13 14:39:28+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
1785,Wonder where these haters are now,UgyzuvAb_XQO77lBlzV4AaABAg,http://www.youtube.com/channel/UCv4Dcq6EodRzOcpHhYFp7tQ,saif Sultaan,0,0,2021-01-13 14:39:26+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
1786,Mr.bro,Ugy6-rns8Lpr445187R4AaABAg,http://www.youtube.com/channel/UC2_CI7qeS4U4TYhnGB3eWpQ,Steve S,0,0,2021-01-13 14:39:24+00:00,LP_mGU3CgXk,0,SURPRISING MY BROTHER WITH A LAPTOP,2021-01-13
1787,"0:15
Now u got the millions",Ugwv-g01UaUlQX-gKZh4AaABAg,http://www.youtube.com/channel/UCbEQ7ACOG2Rl0QzWHVoTwyQ,Dennis Appiah,0,0,2021-01-13 14:39:12+00:00,Qy17S3g8ZuY,0,HOW TO UNLOCK ANY IPHONE WITHOUT THE PASSCODE,2021-01-13
1788,So he has 57 millions pounds????,UgxudRn6sKiHFvVdqRJ4AaABAg,http://www.youtube.com/channel/UC3B5MrN7UZFLj9CC9KFFLkQ,mary nassuna,0,0,2021-01-13 14:39:03+00:00,YSoJPA8-oHc,0,If You Click This Video I'll Give My Friend .001$,2021-01-13
1789,Please open a store in the Philippines!!,Ugz5M214GxGOvu7NV5h4AaABAg,http://www.youtube.com/channel/UCcHmG8RjEcdw6CoXfyAM3mw,Mir Cedric Hintay,0,0,2021-01-13 14:38:58+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
1790,2021?,Ugwr2tDhc6EIcWS1PFd4AaABAg,http://www.youtube.com/channel/UC9LvD17W16SrSb0-alL6zBQ,French Bulldog,0,0,2021-01-13 14:38:51+00:00,dBxOYE2j55U,0,Make This Video The Most Liked Video On Youtube,2021-01-13
1791,You have done a great job with your channel!,UgxpaaY-qM0vkECUz3N4AaABAg,http://www.youtube.com/channel/UCXCmAStev6h-YYKnGzjMpng,Lex the best,0,0,2021-01-13 14:38:47+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
1792,17:08 umm don’t put captions on pls,UgyGbTWj9sTR7x0oWON4AaABAg,http://www.youtube.com/channel/UCgDTlTBvt5Q3dYqX1IaIXqQ,Sourav_keyath,1,0,2021-01-13 14:38:41+00:00,bTrV5v7GLcQ,1,"Last To Leave Pool Of $20,000 Keeps It",2021-01-13
1793,I DID NOW,Ugw0boTlUxArtfsJESp4AaABAg,http://www.youtube.com/channel/UCsuo7xQ4caMOiQwYxA_BwXg,Adam A,0,0,2021-01-13 14:38:40+00:00,3TflpIllQHY,0,I Put 100 Million Orbeez In My Friend's Backyard,2021-01-13
1794,I hope that you know Denmark is upside down-,Ugw8nSb9Y3Vp24I2PpZ4AaABAg,http://www.youtube.com/channel/UCCRr_WtE8d9-CJjGgxlkyrg,Andrea. M,0,0,2021-01-13 14:38:38+00:00,1V_03efSkg0,0,"$300,000 Influencer Trivia Tournament!",2021-01-13
1795,"I'm subscribed
😁😁😁😁",UgyEpZ9EBWbJxaNpWSB4AaABAg,http://www.youtube.com/channel/UCkby17iPw_jF3KKpTQf8xJg,Emma Fitzpatrick,0,0,2021-01-13 14:38:38+00:00,TOcGSwJBPMQ,0,I Spent 24 Hours Straight At Area 51,2021-01-13
1796,So if you go to toilet and ... Can you sell them,UgykPLbhxURchWuaRyV4AaABAg,http://www.youtube.com/channel/UCKPF3MSuOuA4PQb-SMiRGPA,Mean Ana,0,0,2021-01-13 14:38:18+00:00,F4Y3Pkn95GI,0,"I Ate A $70,000 Golden Pizza",2021-01-13
1797,4:37 korone,Ugyg8QvPqXCA9u5Ui5R4AaABAg,http://www.youtube.com/channel/UCR9ampWNr9g2lLlASaEyYWQ,Raka Kanz M,0,0,2021-01-13 14:38:16+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
1798,3 days and 27 million views,UgxQ6iK-TCmDASHi8zV4AaABAg,http://www.youtube.com/channel/UCYfTwRKAHDiinVRyEvVsmMA,hyper cat,0,0,2021-01-13 14:38:12+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1799,What’s marks channel I will sub,Ugym6t9eyZHgA9Q9Rfl4AaABAg,http://www.youtube.com/channel/UC0CVDIGdiN1zKptsuMy--hA,Brodie Trapp_95,0,0,2021-01-13 14:38:02+00:00,bs0SWXbty18,0,"Spending $1,000,000 In 24 Hours",2021-01-13
1800,50mil,UgziuXfp8F83wkU7XXp4AaABAg,http://www.youtube.com/channel/UCDEnKtAfAXWgUGCpf0rDT9A,Anaconda,0,0,2021-01-13 14:38:01+00:00,1SwVSTKFCsc,0,"Spending $40,000 In One Hour Challenge",2021-01-13
1801,Mr beast is wearing sub to pewdiepie,UgyTUGRLDPQo-5pV-z14AaABAg,http://www.youtube.com/channel/UC5DPaYt2L3S2jD6uRdKIE5Q,•xGlossy_ snowx•,0,0,2021-01-13 14:37:59+00:00,Y6jC6VaO3j0,0,"Donating $100,000 To Streamers With 0 Viewers",2021-01-13
1802,I Wish Mr.Beast make a movie. I would watch all of it ..,Ugxvt4TLkcTDsL-eDet4AaABAg,http://www.youtube.com/channel/UCDgdpyg_X40YitDZGKauccg,Just Youtube,0,0,2021-01-13 14:37:44+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1803,He should buy the company 😂,Ugx79QHw19ePU9dPitl4AaABAg,http://www.youtube.com/channel/UC9FcArfn2cW9vcNLvHXCI3Q,major Malarkey,0,0,2021-01-13 14:37:44+00:00,hD_Af6W2qug,0,Dear Razer Can I Have My 70$ Back?????,2021-01-13
1804,wheres my virus?,Ugwc_CpoxrvxjyFjvIN4AaABAg,http://www.youtube.com/channel/UCTNMLWAxgNhswExoq5Ng2TQ,A Tree,0,0,2021-01-13 14:37:42+00:00,NEDPgQYhbqs,0,IF ONLINE ADS WERE REAL,2021-01-13
1805,𝕃𝕒𝕞𝕓𝕠,UgwjRMe5ktKMfITgiJt4AaABAg,http://www.youtube.com/channel/UCWoz-XPv28zhOK-jVEmr-UQ,Cherry Guy,0,0,2021-01-13 14:37:42+00:00,r7zJ8srwwjk,0,I Spent 50 Hours In Solitary Confinement,2021-01-13
1806,Sorry i thought u say 10 million,UgzBHdtM9u09HkbMkhR4AaABAg,http://www.youtube.com/channel/UCmPuOaEEMyDJg2oh8ni4yZA,RUK0,0,0,2021-01-13 14:37:29+00:00,v1ELS84GQu8,0,If This Video Gets One Million Views.....,2021-01-13
1807,I know this is late but I saw Transformers in the back of Jimmy in walmart,UgwGdWu7K3WlhO0jB5h4AaABAg,http://www.youtube.com/channel/UCPZsgSpvZkgbV9hTKhKMdMA,G1 Blot,0,0,2021-01-13 14:37:28+00:00,93s1JECSy60,0,"Giving My Mom $100,000 (Proudest Day Of My Life)",2021-01-13
1808,"Yo, where is my virus?",Ugz1hNTUX5GoSiAV3dx4AaABAg,http://www.youtube.com/channel/UCXZu7n3Mr0IBB0xqlxe4MnQ,Ye Boi,0,0,2021-01-13 14:37:08+00:00,NEDPgQYhbqs,0,IF ONLINE ADS WERE REAL,2021-01-13
1809,Chanler why did you leave,UgzhbHF10OXU27L9y2Z4AaABAg,http://www.youtube.com/channel/UC8wi4o0HEakZX0HQV0nr0gg,Purav Reddy,0,0,2021-01-13 14:37:02+00:00,3ix_gbcubTo,0,"Last To Leave Slime Pit Wins $20,000 - Challenge",2021-01-13
1810,Hahahahaha,UgyFuU9n-PQ5kiEymp54AaABAg,http://www.youtube.com/channel/UC3Rb36lw3oJrLnx-PbFf0-g,Tracey Mason,0,1,2021-01-13 14:36:57+00:00,F4Y3Pkn95GI,0,"I Ate A $70,000 Golden Pizza",2021-01-13
1811,MR BEAST IS THE BEST MAN ALIVE,UgyCxdSSvQVW2dyggiJ4AaABAg,http://www.youtube.com/channel/UCKkKWyVs2gZXWKqEG_PgWKg,Kim Helin,0,0,2021-01-13 14:36:52+00:00,NkE0AMGzpJY,0,"Last To Leave $800,000 Island Keeps It",2021-01-13
1812,Great,UgypusjC42U93GYrEnF4AaABAg,http://www.youtube.com/channel/UCoHqG0p3KidZ-yCN-AZnXXw,Smoky mountain Boys,0,0,2021-01-13 14:36:47+00:00,PJyWmlWNor8,0,WHY DO THEY SELL THIS ON AMAZON?,2021-01-13
1813,5:43 jokes on you I ALREADY DID,UgykRbG9RpPAFwAZMJ54AaABAg,http://www.youtube.com/channel/UCuwdSKPr-20tfjkltAuciZA,Dwayne Thomas,0,0,2021-01-13 14:36:44+00:00,4KVmSG6KS2k,0,"Giving Homeless People $1,000 (Not Clickbait)",2021-01-13
1814,LET HIM DRIVE A MR BEAST BUS WITH FRIENDS ALL OVER THE COUNTRY!!! <3,Ugww5G77GKQGAxDhTJt4AaABAg,http://www.youtube.com/channel/UCJb2PMLCTlBhCeUg2K31mgQ,billy era,0,0,2021-01-13 14:36:37+00:00,YR6Wh2Zy9jE,0,"2,256 Miles In One Uber Ride (World Record)",2021-01-13
1815,pause perfectly at that point,Ugwf_MmlEqDpAb_ecll4AaABAg,http://www.youtube.com/channel/UC0UK8Zat5EsMgxvA0iXfIMg,Anita Jaju,0,0,2021-01-13 14:36:25+00:00,9vB-48kHbBU,0,I Built A Giant House Using Only Legos,2021-01-13
1816,imagine jeff bezos doing this stuffs,UgzR_n7xpMQye-ff7Yt4AaABAg,http://www.youtube.com/channel/UCtvl0SrFjQlO6kGJda2kMRA,Lee Chaolan,0,0,2021-01-13 14:36:25+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1817,Lego lives matter,UgxfKngxIxmqlpMwump4AaABAg,http://www.youtube.com/channel/UC4nsjBNbCU_EtO71BzCW6KA,Mohini Tripathi,0,0,2021-01-13 14:36:19+00:00,XE9pUM9MEFA,0,I Built A Working Car Using Only LEGOS,2021-01-13
1818,me iwant a computer and a pc,UgzufoSV3nVAmASWyld4AaABAg,http://www.youtube.com/channel/UCCJG_WKtwJ6j_Bsugj86d9g,Adjet Canencia,0,0,2021-01-13 14:36:14+00:00,oBYbxw8f5OI,0,"Giving $1,000,000 Of Food To People In Need",2021-01-13
1819,"""I'm sorry to the international fans.""

Me: Greets in Scotland while eating Haggis, Neeps and Tatties",UgzLlokijtEiKGGuKiF4AaABAg,http://www.youtube.com/channel/UCsXryT5V0kFwDU8xqy34uow,Stephen Maxwell,0,0,2021-01-13 14:36:12+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
1820,"after 24 hours in ice, i would have jumped in a steaming hot tub",UgzcenT8QkZihm5zMyR4AaABAg,http://www.youtube.com/channel/UCko4gal-YVdDvqoTePb0msQ,Rayyan Ahmed,0,0,2021-01-13 14:36:12+00:00,SZQhgExjBvQ,0,I Survived 24 Hours Straight In Ice,2021-01-13
1821,CAT VIDEOS!!!!,UgyQditjRrmg34NC66l4AaABAg,http://www.youtube.com/channel/UCAehEuvVWBaEjFLYXh20JbA,Matthew Bodi,0,0,2021-01-13 14:36:01+00:00,L8nh1wuXTbI,0,"Giving Friend One Hour To Spend $100,000 Challenge",2021-01-13
1822,just see this: 0:09,Ugw3nsnEZIK-WhuNesV4AaABAg,http://www.youtube.com/channel/UC0UK8Zat5EsMgxvA0iXfIMg,Anita Jaju,0,0,2021-01-13 14:35:56+00:00,9vB-48kHbBU,0,I Built A Giant House Using Only Legos,2021-01-13
1823,👎,UgyUovXNwu3LjdOc_Wt4AaABAg,http://www.youtube.com/channel/UC3Rb36lw3oJrLnx-PbFf0-g,Tracey Mason,0,1,2021-01-13 14:35:54+00:00,F4Y3Pkn95GI,0,"I Ate A $70,000 Golden Pizza",2021-01-13
1824,I KNOW HOW TO DRIVE STICK but im to young,Ugy_bieOBVg-Yz6Yppp4AaABAg,http://www.youtube.com/channel/UCuoC-tBdDwWSDcrGU08wQrw,Zachary Feldman,0,0,2021-01-13 14:35:49+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1825,You are so crazy mate can you send me 10 $ ? ?😂😂,UgyychPTeGCRRHlaq9J4AaABAg,http://www.youtube.com/channel/UCnqkPhMzzL90NSf4yD2Y1fw,d wbz,0,0,2021-01-13 14:35:43+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1826,the black one is cuter,UgzGnmDDjts6sFF1B554AaABAg,http://www.youtube.com/channel/UCh6eP8P7QoxgOwPU4XDoYUQ,Ayaan Azhar,0,0,2021-01-13 14:35:35+00:00,YQDDm9HLkV4,0,I Adopted EVERY Dog In A Dog Shelter,2021-01-13
1827,Mr beast in 2050: I traveled to the moon and stayed on it for 24 hours!,UgyIxUKadsuzEKsILj54AaABAg,http://www.youtube.com/channel/UCqNcRKL1Bc0yLSBLDz0EhBg,Oofers,0,0,2021-01-13 14:35:33+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1828,Just imagine the owner family reaction after he goes home and tell them that he sold everything.(damn I did a good business today.),UgxMI5UnnAJ2lKe4zzR4AaABAg,http://www.youtube.com/channel/UCxtEOhRTrtgbC7lU-rnNauw,Abhishek Bajaj,0,0,2021-01-13 14:35:23+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1829,"9:53 You have to have a special licence to drive a bus. So I don't think this is legal, unless you got Tfue certified.",Ugx3GeWN8xopI9Uv-ml4AaABAg,http://www.youtube.com/channel/UCBMxX8G4Q9aiauHJougzl2A,Wolf Treetruck,0,0,2021-01-13 14:35:19+00:00,e5DqdX-7_g4,0,Surprising TFue With A Fortnite Battle Bus In Real Life,2021-01-13
1830,You are such an amazing person and you are doing so many good things for so many people,UgztWn-sFvBpzhWQHcJ4AaABAg,http://www.youtube.com/channel/UCadywbaUFlxIY2c-K2Y8wkg,The Sunshine Vlogs,1,0,2021-01-13 14:35:16+00:00,5Fg9oZk-5uA,1,I Bought Everything In 5 Stores,2021-01-13
1831,you should buy the city beast,UgxwxDVbd3CMDANOeSB4AaABAg,http://www.youtube.com/channel/UCsCHRFbNw0Kgy1B3DI5NvPg,Clarke,0,0,2021-01-13 14:35:15+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1832,SUBSCRIBE,UgwgsglRDEBrK03LXop4AaABAg,http://www.youtube.com/channel/UCe6e-WBwSXVHQELPPYnXoBQ,Eskil Grefsrud,0,0,2021-01-13 14:35:15+00:00,YSoJPA8-oHc,0,If You Click This Video I'll Give My Friend .001$,2021-01-13
1833,"The lacking dinner largely overflow because milkshake univariably balance pace a erect diaphragm. alive, coordinated burglar",Ugy0DLylUnQJ5ftL97B4AaABAg,http://www.youtube.com/channel/UCIIc5MfjeGAxGCpZW_QvV9A,matt wyatt,0,0,2021-01-13 14:35:15+00:00,erQ_9yEz0ls,0,"I Bought The World's Largest Firework ($600,000)",2021-01-13
1834,Can I get one,UgzTR1CnplRbDr5xyvR4AaABAg,http://www.youtube.com/channel/UCqijyO3ye0FlB2bI04fN_bA,lm512_TV_,0,0,2021-01-13 14:35:11+00:00,ws694xrKopA,0,"Can 50,000 Magnets Catch A Cannon Ball?",2021-01-13
1835,8:15 I beg to differ 😀,UgyP-l0vYMnAtzhl0fd4AaABAg,http://www.youtube.com/channel/UCIcFZg79BZF0bKmUSe7mWzw,Nadine Ramiso,0,0,2021-01-13 14:35:03+00:00,YSoJPA8-oHc,0,If You Click This Video I'll Give My Friend .001$,2021-01-13
1836,BALD GANG! SUB TO TYLER OLIVEIRA,Ugw2dy14nGSOOuzuKfh4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:57+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1837,BALD GANG! SUB TO TYLER OLIVEIRA,UgzgbN9PqOeb1zLtCTV4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:54+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1838,BALD GANG! SUB TO TYLER OLIVEIRA,UgyU_vmxS721f4VKDvJ4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:51+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1839,BALD GANG! SUB TO TYLER OLIVEIRA,UgxGnlb5mUXKqNru72V4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:49+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1840,Happy New Year🎉 MrBeast❤️,Ugxgf30QNpwlk3Aa5mt4AaABAg,http://www.youtube.com/channel/UCv2QduyN7v1g-YW10eJ4fmA,Nicko Hondo,0,0,2021-01-13 14:34:47+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1841,BALD GANG! SUB TO TYLER OLIVEIRA,UgxBNerT0stF9YaizXl4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:46+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1842,BALD GANG! SUB TO TYLER OLIVEIRA,Ugxwx-moXWdbyoHxReJ4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:43+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1843,Why did they run dont zombies walk slowly,Ugwg_MvoBdoGfGGeswN4AaABAg,http://www.youtube.com/channel/UCtVYr20F1K24_Jl3TJxCdvg,Norry Aj,0,0,2021-01-13 14:34:41+00:00,iUzi5JmJNWc,0,Surprising Strangers With 100 Zombies - Experiment,2021-01-13
1844,BALD GANG! SUB TO TYLER OLIVEIRA,UgyhHRv5wKFNBgOciIJ4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:40+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1845,Why did you leave,Ugyocf-F4uPIQYVf4Dx4AaABAg,http://www.youtube.com/channel/UC8wi4o0HEakZX0HQV0nr0gg,Purav Reddy,0,0,2021-01-13 14:34:37+00:00,3ix_gbcubTo,0,"Last To Leave Slime Pit Wins $20,000 - Challenge",2021-01-13
1846,BALD GANG! SUB TO TYLER OLIVEIRA,UgwaWIJRnHG0w64Rx5d4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:37+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1847,How much money you Have?,UgyVgEbUXPWuVQqBz_R4AaABAg,http://www.youtube.com/channel/UCSprzb0cU9yo0iOPY4qVD2A,Hermanni Hurula,0,0,2021-01-13 14:34:37+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1848,BALD GANG! SUB TO TYLER OLIVEIRA,UgwXAbdYHCEC3O4pNH54AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:34+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1849,BALD GANG! SUB TO TYLER OLIVEIRA,UgxF3Hy9VQoE0llaJsZ4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:31+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1850,BALD GANG! SUB TO TYLER OLIVEIRA,Ugw5ekQasymI2greSax4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:29+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1851,BALD GANG! SUB TO TYLER OLIVEIRA,Ugzf1de-cWVLuvx82H14AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:26+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1852,BALD GANG! SUB TO TYLER OLIVEIRA,UgxMw5kT_Ujo5Qhwm094AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:23+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1853,BALD GANG! SUB TO TYLER OLIVEIRA,UgwtZk7pAQIjLSXzIA94AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:20+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
1854,BALD GANG! SUB TO TYLER OLIVEIRA,Ugy3jyY2mFQAU0LzP9p4AaABAg,http://www.youtube.com/channel/UC8jMxrDyvRV_JtViEIMRE4g,JOHNATHAN PARRISH,0,1,2021-01-13 14:34:17+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
